timestamp,open,high,low,close,volume
2026-01-16 01:45:00,931.56,932.22,931.53,932.22,64.783
2026-01-16 01:50:00,932.22,932.58,931.92,932.23,171.207
2026-01-16 01:55:00,932.23,932.91,932.22,932.62,148.422
2026-01-16 02:00:00,932.63,932.63,930.82,931.45,262.2
2026-01-16 02:05:00,931.45,931.57,930.44,930.91,162.612
2026-01-16 02:10:00,930.92,931.0,930.34,930.9,135.903
2026-01-16 02:15:00,930.9,930.9,929.94,930.09,133.588
2026-01-16 02:20:00,930.08,930.81,929.23,930.8,285.75
2026-01-16 02:25:00,930.8,933.15,930.8,933.15,111.033
2026-01-16 02:30:00,933.14,933.17,932.27,932.27,106.396
2026-01-16 02:35:00,932.27,932.41,930.93,930.95,140.901
2026-01-16 02:40:00,930.95,931.17,930.47,930.78,183.567
2026-01-16 02:45:00,930.78,931.95,930.69,931.66,114.384
2026-01-16 02:50:00,931.66,931.88,931.13,931.58,158.875
2026-01-16 02:55:00,931.58,932.03,931.45,931.91,166.444
2026-01-16 03:00:00,931.91,932.07,931.46,931.72,141.661
2026-01-16 03:05:00,931.73,932.74,931.6,932.74,107.871
2026-01-16 03:10:00,932.74,932.75,932.22,932.26,109.281
2026-01-16 03:15:00,932.27,932.27,931.13,931.62,155.818
2026-01-16 03:20:00,931.61,932.18,931.26,931.95,293.659
2026-01-16 03:25:00,931.95,931.96,931.27,931.43,151.389
2026-01-16 03:30:00,931.44,931.44,930.29,930.56,232.601
2026-01-16 03:35:00,930.56,930.67,930.09,930.11,159.495
2026-01-16 03:40:00,930.11,930.6,930.11,930.51,125.108
2026-01-16 03:45:00,930.52,930.61,929.81,929.82,193.397
2026-01-16 03:50:00,929.81,930.43,929.75,930.05,177.675
2026-01-16 03:55:00,930.05,930.15,929.52,929.59,96.194
2026-01-16 04:00:00,929.6,930.0,928.98,929.96,391.104
2026-01-16 04:05:00,929.95,930.4,929.29,929.84,186.487
2026-01-16 04:10:00,929.83,930.14,929.22,929.4,217.113
2026-01-16 04:15:00,929.4,931.0,929.39,930.9,276.331
2026-01-16 04:20:00,930.9,930.9,930.05,930.63,89.72
2026-01-16 04:25:00,930.64,931.27,929.89,929.9,162.905
2026-01-16 04:30:00,929.9,930.2,928.22,928.22,472.66
2026-01-16 04:35:00,928.23,928.83,927.9,928.18,569.456
2026-01-16 04:40:00,928.17,928.96,927.3,928.59,751.998
2026-01-16 04:45:00,928.59,929.27,928.19,928.2,665.4
2026-01-16 04:50:00,928.2,928.2,927.16,927.91,253.734
2026-01-16 04:55:00,927.91,928.6,927.38,928.58,416.688
2026-01-16 05:00:00,928.59,929.37,928.45,928.46,761.71
2026-01-16 05:05:00,928.46,929.41,927.69,928.95,193.682
2026-01-16 05:10:00,928.95,929.85,928.94,929.73,182.492
2026-01-16 05:15:00,929.72,930.14,929.15,929.93,123.37
2026-01-16 05:20:00,929.92,930.07,929.4,929.41,163.391
2026-01-16 05:25:00,929.41,930.12,929.41,930.11,91.649
2026-01-16 05:30:00,930.12,931.0,930.11,930.81,294.393
2026-01-16 05:35:00,930.81,932.07,930.81,932.06,470.945
2026-01-16 05:40:00,932.07,933.24,931.65,932.9,680.027
2026-01-16 05:45:00,932.89,933.78,932.65,933.77,440.377
