timestamp,open,high,low,close,volume
2026-01-16 01:45:00,3313.79,3318.44,3313.79,3318.1,145.6228
2026-01-16 01:50:00,3318.09,3319.1,3316.32,3316.78,333.468
2026-01-16 01:55:00,3316.78,3318.38,3313.84,3313.84,357.6827
2026-01-16 02:00:00,3313.85,3313.85,3299.34,3304.01,1892.811
2026-01-16 02:05:00,3304.01,3305.43,3296.54,3299.6,1154.2685
2026-01-16 02:10:00,3299.6,3301.6,3299.2,3300.35,337.3079
2026-01-16 02:15:00,3300.35,3300.35,3294.14,3298.82,652.3524
2026-01-16 02:20:00,3298.81,3300.76,3291.89,3300.76,1756.9497
2026-01-16 02:25:00,3300.76,3309.08,3300.61,3308.57,1164.5062
2026-01-16 02:30:00,3308.58,3308.58,3303.44,3304.07,409.7264
2026-01-16 02:35:00,3304.07,3305.25,3301.73,3301.94,319.9004
2026-01-16 02:40:00,3301.94,3302.59,3298.82,3299.99,1153.7811
2026-01-16 02:45:00,3299.99,3304.13,3299.32,3303.54,902.0898
2026-01-16 02:50:00,3303.55,3304.12,3301.0,3301.91,279.1238
2026-01-16 02:55:00,3301.9,3303.63,3301.05,3303.63,457.4287
2026-01-16 03:00:00,3303.63,3306.28,3303.56,3303.6,418.7963
2026-01-16 03:05:00,3303.6,3307.96,3303.6,3307.7,408.0845
2026-01-16 03:10:00,3307.7,3307.7,3305.08,3306.0,295.8161
2026-01-16 03:15:00,3306.0,3306.0,3301.81,3303.67,310.4249
2026-01-16 03:20:00,3303.67,3306.33,3301.65,3305.95,495.2235
2026-01-16 03:25:00,3305.95,3306.24,3303.21,3303.22,447.0259
2026-01-16 03:30:00,3303.22,3303.22,3295.64,3299.5,1040.9996
2026-01-16 03:35:00,3299.5,3301.12,3299.0,3299.02,470.436
2026-01-16 03:40:00,3299.03,3299.92,3298.0,3299.11,333.3958
2026-01-16 03:45:00,3299.11,3299.8,3297.67,3297.7,442.8064
2026-01-16 03:50:00,3297.7,3299.45,3296.99,3298.81,419.9788
2026-01-16 03:55:00,3298.81,3299.08,3294.64,3295.21,627.8178
2026-01-16 04:00:00,3295.22,3297.0,3293.78,3297.0,582.8903
2026-01-16 04:05:00,3297.0,3298.67,3294.86,3296.03,211.4058
2026-01-16 04:10:00,3296.02,3298.48,3296.02,3298.48,136.5582
2026-01-16 04:15:00,3298.47,3305.0,3298.12,3303.44,975.8519
2026-01-16 04:20:00,3303.44,3303.44,3299.21,3300.96,382.1716
2026-01-16 04:25:00,3300.97,3303.31,3297.66,3298.17,365.4664
2026-01-16 04:30:00,3298.17,3300.12,3281.5,3283.2,2734.1888
2026-01-16 04:35:00,3283.2,3287.61,3279.78,3285.77,2661.3862
2026-01-16 04:40:00,3285.77,3286.97,3277.04,3283.68,1489.8291
2026-01-16 04:45:00,3283.67,3285.97,3282.98,3283.51,622.3982
2026-01-16 04:50:00,3283.51,3283.88,3279.58,3283.58,843.3966
2026-01-16 04:55:00,3283.58,3288.22,3282.4,3287.97,600.0744
2026-01-16 05:00:00,3287.97,3292.52,3287.4,3287.61,720.979
2026-01-16 05:05:00,3287.61,3292.55,3284.22,3290.39,1732.6874
2026-01-16 05:10:00,3290.39,3294.9,3290.27,3292.78,535.8251
2026-01-16 05:15:00,3292.78,3294.33,3290.23,3292.4,817.5777
2026-01-16 05:20:00,3292.39,3292.39,3288.56,3289.85,990.9071
2026-01-16 05:25:00,3289.86,3291.69,3289.0,3291.34,228.6185
2026-01-16 05:30:00,3291.34,3294.33,3291.33,3292.47,628.2343
2026-01-16 05:35:00,3292.48,3306.12,3292.47,3305.04,1868.1114
2026-01-16 05:40:00,3305.04,3313.94,3302.17,3311.27,2309.2753
2026-01-16 05:45:00,3311.27,3313.62,3310.11,3312.83,1238.8764
2026-01-16 05:50:00,3312.9,3316.0,3308.51,3309.23,1529.2313
2026-01-16 05:55:00,3309.24,3310.76,3308.54,3309.23,734.6846
2026-01-16 06:00:00,3309.23,3311.8,3308.57,3309.27,1096.8361
2026-01-16 06:05:00,3309.27,3310.78,3306.34,3306.34,1187.561
2026-01-16 06:10:00,3306.34,3307.07,3303.96,3304.76,763.2524
2026-01-16 06:15:00,3304.75,3305.94,3302.7,3303.17,483.8395
2026-01-16 06:20:00,3303.16,3310.27,3302.81,3307.85,514.3198
2026-01-16 06:25:00,3307.84,3309.12,3307.42,3308.58,361.877
2026-01-16 06:30:00,3308.59,3311.29,3308.11,3310.77,563.1571
2026-01-16 06:35:00,3310.76,3312.57,3310.75,3311.91,438.8186
2026-01-16 06:40:00,3311.92,3316.77,3311.92,3315.08,1153.5601
2026-01-16 06:45:00,3315.08,3316.99,3314.45,3314.45,507.172
2026-01-16 06:50:00,3314.46,3315.0,3312.61,3313.54,638.3013
2026-01-16 06:55:00,3313.54,3314.89,3313.53,3313.99,313.4946
2026-01-16 07:00:00,3314.0,3314.62,3312.12,3313.66,346.899
2026-01-16 07:05:00,3313.66,3314.83,3311.49,3314.45,381.4241
2026-01-16 07:10:00,3314.46,3316.0,3314.45,3315.59,230.1405
