timestamp,open,high,low,close,volume
2026-01-09 03:15:00,139.78,140.19,139.24,139.44,114032.719
2026-01-09 03:30:00,139.43,140.11,139.37,139.96,18137.608
2026-01-09 03:45:00,139.97,141.17,139.94,140.81,100094.177
2026-01-09 04:00:00,140.81,141.08,140.36,140.43,65327.871
2026-01-09 04:15:00,140.43,140.59,140.3,140.34,13584.197
2026-01-09 04:30:00,140.33,140.46,139.71,139.72,43812.08
2026-01-09 04:45:00,139.72,139.97,139.65,139.76,12313.169
2026-01-09 05:00:00,139.75,140.16,139.72,139.99,20119.135
2026-01-09 05:15:00,139.98,140.14,139.51,139.59,28832.527
2026-01-09 05:30:00,139.6,139.75,139.46,139.58,8975.277
2026-01-09 05:45:00,139.58,139.98,139.57,139.95,11201.317
2026-01-09 06:00:00,139.95,140.0,139.74,139.74,14299.731
2026-01-09 06:15:00,139.75,140.05,139.66,139.67,10009.225
2026-01-09 06:30:00,139.67,140.14,139.66,140.09,6754.519
2026-01-09 06:45:00,140.09,140.86,140.06,140.7,36167.937
2026-01-09 07:00:00,140.71,140.73,140.22,140.28,15231.686
2026-01-09 07:15:00,140.27,140.55,140.11,140.54,19587.967
2026-01-09 07:30:00,140.54,140.63,140.11,140.15,31742.605
2026-01-09 07:45:00,140.16,140.16,139.54,139.54,33554.215
2026-01-09 08:00:00,139.55,139.68,138.58,138.87,136024.188
2026-01-09 08:15:00,138.87,139.13,138.67,138.72,43368.994
2026-01-09 08:30:00,138.72,138.84,138.23,138.25,26454.82
2026-01-09 08:45:00,138.25,138.33,137.04,137.93,85876.203
2026-01-09 09:00:00,137.94,139.06,137.9,138.63,63765.003
2026-01-09 09:15:00,138.64,139.08,138.19,139.07,53384.355
2026-01-09 09:30:00,139.07,139.07,138.75,138.79,10838.055
2026-01-09 09:45:00,138.78,138.79,138.43,138.43,12260.527
2026-01-09 10:00:00,138.43,138.93,138.13,138.92,22763.157
2026-01-09 10:15:00,138.91,139.0,138.65,138.75,14081.588
2026-01-09 10:30:00,138.74,138.8,138.55,138.69,15878.133
2026-01-09 10:45:00,138.69,138.89,138.65,138.72,9627.67
2026-01-09 11:00:00,138.73,138.91,138.12,138.5,80790.608
2026-01-09 11:15:00,138.5,138.71,138.38,138.54,18481.282
2026-01-09 11:30:00,138.54,138.74,138.07,138.27,18484.123
2026-01-09 11:45:00,138.27,138.54,138.15,138.28,9186.859
2026-01-09 12:00:00,138.27,138.64,138.13,138.14,12078.402
2026-01-09 12:15:00,138.14,138.18,137.94,138.05,14011.78
2026-01-09 12:30:00,138.05,138.2,137.65,137.68,31937.791
2026-01-09 12:45:00,137.68,137.9,137.58,137.72,13483.096
2026-01-09 13:00:00,137.72,138.63,137.66,138.3,98790.064
2026-01-09 13:15:00,138.3,138.74,138.18,138.54,28762.263
2026-01-09 13:30:00,138.55,139.44,138.06,138.56,78700.764
2026-01-09 13:45:00,138.57,138.85,138.23,138.64,13348.597
2026-01-09 14:00:00,138.64,138.64,137.22,137.41,45289.759
2026-01-09 14:15:00,137.41,138.06,137.29,137.83,39773.268
2026-01-09 14:30:00,137.84,138.14,136.96,137.08,78847.544
2026-01-09 14:45:00,137.08,137.15,136.46,136.87,77170.616
2026-01-09 15:00:00,136.86,137.27,136.13,136.99,120414.325
2026-01-09 15:15:00,136.99,140.23,136.88,139.88,112608.104
2026-01-09 15:30:00,139.87,140.89,138.72,138.96,151222.483
2026-01-09 15:45:00,138.95,139.62,138.09,138.82,48904.783
2026-01-09 16:00:00,138.82,140.18,138.72,140.08,67301.19
2026-01-09 16:15:00,140.08,140.25,139.46,139.66,39214.144
2026-01-09 16:30:00,139.67,139.92,139.14,139.63,16310.735
2026-01-09 16:45:00,139.64,140.11,139.46,139.95,31890.804
2026-01-09 17:00:00,139.95,140.08,139.12,139.27,47006.018
2026-01-09 17:15:00,139.27,139.31,137.7,137.76,39142.195
2026-01-09 17:30:00,137.76,138.04,137.35,137.67,41619.803
2026-01-09 17:45:00,137.67,138.63,137.58,138.5,91518.088
2026-01-09 18:00:00,138.5,138.5,137.71,137.75,102557.721
