timestamp,open,high,low,close,volume
2026-01-08 09:00:00,90227.25,90374.78,90151.42,90327.61,150.64516
2026-01-08 09:15:00,90327.62,90349.67,90017.62,90027.02,153.29799
2026-01-08 09:30:00,90027.03,90119.9,89956.0,90066.89,116.25769
2026-01-08 09:45:00,90066.89,90145.01,89956.82,90010.0,93.84898
2026-01-08 10:00:00,90009.99,90067.1,89777.25,89937.01,189.07093
2026-01-08 10:15:00,89937.01,90280.0,89916.24,90200.9,117.52204
2026-01-08 10:30:00,90200.89,90295.89,90137.6,90167.69,82.31864
2026-01-08 10:45:00,90167.69,90493.18,90167.68,90410.1,137.62237
2026-01-08 11:00:00,90409.61,90487.31,90268.0,90280.93,101.75784
2026-01-08 11:15:00,90280.93,90309.11,90068.98,90218.61,130.55129
2026-01-08 11:30:00,90218.61,90267.58,90059.0,90084.07,205.39327
2026-01-08 11:45:00,90084.06,90282.06,90022.26,90226.77,111.01372
2026-01-08 12:00:00,90226.77,90240.85,89813.23,89884.59,264.94631
2026-01-08 12:15:00,89884.59,90007.94,89806.0,89953.03,358.67173
2026-01-08 12:30:00,89953.02,90017.96,89781.96,90002.2,195.58415
2026-01-08 12:45:00,90002.2,90079.89,89937.15,89989.21,173.76756
2026-01-08 13:00:00,89989.2,90015.19,89932.15,89973.71,78.8583
2026-01-08 13:15:00,89973.71,90105.08,89927.0,90067.75,93.68428
2026-01-08 13:30:00,90067.75,90099.84,89880.12,90021.29,115.96964
2026-01-08 13:45:00,90021.28,90050.26,89861.59,89962.14,152.93707
2026-01-08 14:00:00,89962.14,89962.14,89722.77,89853.88,211.86011
2026-01-08 14:15:00,89853.88,89879.15,89409.06,89643.89,352.5122
2026-01-08 14:30:00,89643.88,89920.48,89377.5,89429.49,460.8096
2026-01-08 14:45:00,89429.48,90171.0,89311.0,90024.01,496.58212
2026-01-08 15:00:00,90024.0,90458.29,89820.89,90328.77,330.63511
2026-01-08 15:15:00,90328.77,90650.0,90284.0,90584.67,408.95132
2026-01-08 15:30:00,90584.67,90693.09,90289.34,90460.73,303.81829
2026-01-08 15:45:00,90460.74,90847.52,90268.98,90781.57,384.67103
2026-01-08 16:00:00,90781.57,90917.71,90560.36,90700.48,363.97077
2026-01-08 16:15:00,90700.47,90707.96,90453.27,90667.67,148.0784
2026-01-08 16:30:00,90667.66,90769.23,90312.89,90712.08,176.39403
2026-01-08 16:45:00,90712.08,90926.84,90694.59,90926.84,167.23744
2026-01-08 17:00:00,90926.84,91277.75,90878.36,91114.23,297.93384
2026-01-08 17:15:00,91114.24,91181.67,90842.0,90865.59,197.34819
2026-01-08 17:30:00,90865.59,91228.27,90865.59,91206.0,162.86119
2026-01-08 17:45:00,91205.99,91440.0,91200.38,91366.39,216.06267
2026-01-08 18:00:00,91366.39,91469.0,91167.45,91172.64,222.05383
2026-01-08 18:15:00,91172.63,91307.11,91127.04,91257.36,78.48432
2026-01-08 18:30:00,91257.37,91313.28,90952.0,91010.0,114.23106
2026-01-08 18:45:00,91010.01,91167.38,90956.0,91117.35,102.63556
2026-01-08 19:00:00,91117.35,91303.68,91027.06,91231.9,112.91686
2026-01-08 19:15:00,91231.9,91231.9,90963.19,91090.81,89.71676
2026-01-08 19:30:00,91090.82,91333.0,91079.41,91172.0,72.92476
2026-01-08 19:45:00,91172.01,91172.01,90812.98,90937.41,133.73962
2026-01-08 20:00:00,90937.42,90937.42,90568.11,90691.7,173.86761
2026-01-08 20:15:00,90691.7,90735.21,90580.61,90593.25,77.1186
2026-01-08 20:30:00,90593.25,90853.0,90590.77,90793.9,118.46855
2026-01-08 20:45:00,90793.91,90996.02,90789.51,90927.62,107.07799
2026-01-08 21:00:00,90927.63,91146.75,90917.7,91133.26,122.13175
2026-01-08 21:15:00,91133.27,91189.46,91032.64,91115.95,249.45443
2026-01-08 21:30:00,91115.95,91300.0,91055.16,91275.23,121.36249
2026-01-08 21:45:00,91275.24,91336.63,91250.86,91272.96,137.01898
2026-01-08 22:00:00,91272.96,91493.0,91160.33,91442.11,168.8142
2026-01-08 22:15:00,91442.11,91442.11,91237.99,91284.5,107.91142
2026-01-08 22:30:00,91284.5,91284.5,91033.11,91141.85,85.86484
