timestamp,open,high,low,close,volume
2025-12-29 17:30:00,852.69,854.53,852.45,854.52,1042.464
2025-12-29 18:00:00,854.53,855.69,854.2,854.42,2683.365
2025-12-29 18:30:00,854.42,854.71,851.11,851.86,1692.68
2025-12-29 19:00:00,851.87,853.47,851.27,852.55,1548.198
2025-12-29 19:30:00,852.55,853.25,851.84,853.03,786.491
2025-12-29 20:00:00,853.03,855.04,852.59,853.11,1777.57
2025-12-29 20:30:00,853.11,853.59,851.43,852.72,952.407
2025-12-29 21:00:00,852.73,854.01,852.5,853.47,476.786
2025-12-29 21:30:00,853.47,854.9,853.3,854.74,471.875
2025-12-29 22:00:00,854.75,854.75,852.9,853.52,507.986
2025-12-29 22:30:00,853.52,854.0,853.11,853.57,482.15
2025-12-29 23:00:00,853.57,853.8,852.14,852.37,675.792
2025-12-29 23:30:00,852.36,852.73,852.02,852.46,1002.825
2025-12-30 00:00:00,852.46,853.5,852.04,852.8,576.279
2025-12-30 00:30:00,852.8,852.81,850.68,851.59,696.828
2025-12-30 01:00:00,851.6,851.9,850.28,851.58,742.027
2025-12-30 01:30:00,851.58,853.19,850.82,852.51,865.616
2025-12-30 02:00:00,852.51,852.68,851.0,851.0,567.375
2025-12-30 02:30:00,851.01,851.4,848.9,849.74,1858.061
2025-12-30 03:00:00,849.75,852.0,848.7,851.99,1662.189
2025-12-30 03:30:00,851.99,853.18,851.35,852.5,1041.156
2025-12-30 04:00:00,852.5,853.0,851.07,852.3,1065.887
2025-12-30 04:30:00,852.31,853.2,852.23,852.41,996.294
2025-12-30 05:00:00,852.42,853.1,852.36,852.37,1076.101
2025-12-30 05:30:00,852.38,852.39,850.38,850.93,1003.292
2025-12-30 06:00:00,850.94,853.07,850.77,853.0,1241.758
2025-12-30 06:30:00,853.0,854.89,852.52,853.54,1418.636
2025-12-30 07:00:00,853.54,854.85,853.09,853.6,1156.677
2025-12-30 07:30:00,853.6,854.12,853.29,853.75,966.466
2025-12-30 08:00:00,853.75,859.76,853.75,855.87,5629.977
2025-12-30 08:30:00,855.88,857.83,855.51,856.51,1322.841
2025-12-30 09:00:00,856.51,857.35,854.67,855.11,1424.617
2025-12-30 09:30:00,855.12,856.89,855.0,856.61,1208.409
2025-12-30 10:00:00,856.62,856.94,854.99,855.29,1940.883
2025-12-30 10:30:00,855.29,856.42,854.89,855.33,1206.37
2025-12-30 11:00:00,855.34,856.09,855.03,855.2,924.144
2025-12-30 11:30:00,855.21,856.04,853.79,854.8,1617.422
2025-12-30 12:00:00,854.8,856.2,854.61,855.88,1172.158
2025-12-30 12:30:00,855.88,856.57,855.43,856.55,1367.826
2025-12-30 13:00:00,856.55,859.5,856.41,858.72,2015.65
