timestamp,open,high,low,close,volume
2025-12-29 17:30:00,123.28,123.9,123.18,123.9,33130.296
2025-12-29 18:00:00,123.89,123.98,123.47,123.49,36208.796
2025-12-29 18:30:00,123.5,123.66,122.98,123.13,43547.195
2025-12-29 19:00:00,123.13,123.51,122.86,123.14,50359.488
2025-12-29 19:30:00,123.14,123.37,122.9,123.06,36778.547
2025-12-29 20:00:00,123.07,123.62,122.88,123.08,50437.234
2025-12-29 20:30:00,123.08,123.4,122.86,123.34,45976.624
2025-12-29 21:00:00,123.33,123.52,123.16,123.33,18137.01
2025-12-29 21:30:00,123.32,123.59,123.22,123.45,13472.438
2025-12-29 22:00:00,123.45,123.48,123.18,123.29,13583.124
2025-12-29 22:30:00,123.29,123.61,123.25,123.43,20762.868
2025-12-29 23:00:00,123.43,123.6,123.21,123.24,26270.053
2025-12-29 23:30:00,123.25,123.43,123.2,123.28,34566.813
2025-12-30 00:00:00,123.28,123.34,123.1,123.16,16912.098
2025-12-30 00:30:00,123.17,123.23,122.9,123.1,21495.323
2025-12-30 01:00:00,123.11,123.22,122.81,123.03,18167.342
2025-12-30 01:30:00,123.03,123.46,122.76,123.19,33158.271
2025-12-30 02:00:00,123.2,123.26,122.66,122.8,22360.614
2025-12-30 02:30:00,122.8,123.03,122.58,122.99,28603.708
2025-12-30 03:00:00,123.0,123.58,122.76,123.46,31444.976
2025-12-30 03:30:00,123.47,123.93,123.38,123.8,40148.039
2025-12-30 04:00:00,123.79,124.06,123.6,124.05,79097.715
2025-12-30 04:30:00,124.05,124.22,123.95,123.95,56480.172
2025-12-30 05:00:00,123.95,124.02,123.44,123.56,23810.749
2025-12-30 05:30:00,123.55,123.57,123.2,123.42,17892.302
2025-12-30 06:00:00,123.42,124.03,123.38,123.7,19594.59
2025-12-30 06:30:00,123.7,124.06,123.66,123.91,15505.995
2025-12-30 07:00:00,123.91,124.23,123.8,123.92,45441.283
2025-12-30 07:30:00,123.92,124.35,123.86,124.02,34924.539
2025-12-30 08:00:00,124.02,125.15,124.0,124.64,113186.452
