timestamp,open,high,low,close,volume
2025-12-29 17:30:00,2931.79,2943.68,2930.05,2943.68,5530.1511
2025-12-29 18:00:00,2943.68,2946.0,2934.41,2935.38,9828.7554
2025-12-29 18:30:00,2935.38,2938.22,2914.03,2919.81,9068.8731
2025-12-29 19:00:00,2919.81,2942.0,2918.13,2936.11,9001.4828
2025-12-29 19:30:00,2936.12,2939.88,2927.99,2932.48,4111.3774
2025-12-29 20:00:00,2932.47,2942.66,2929.5,2932.0,7349.2918
2025-12-29 20:30:00,2932.0,2936.78,2926.04,2929.77,3619.4372
2025-12-29 21:00:00,2929.76,2937.69,2929.12,2933.42,1868.7316
2025-12-29 21:30:00,2933.42,2939.32,2932.06,2937.33,1952.1378
2025-12-29 22:00:00,2937.32,2938.76,2930.91,2937.5,1974.2726
2025-12-29 22:30:00,2937.5,2944.23,2937.01,2938.16,3249.473
2025-12-29 23:00:00,2938.16,2944.24,2933.51,2934.04,2756.1721
2025-12-29 23:30:00,2934.04,2939.0,2932.71,2937.9,1563.1779
2025-12-30 00:00:00,2937.91,2942.0,2934.72,2937.47,2032.0568
2025-12-30 00:30:00,2937.47,2939.85,2931.84,2937.99,2615.811
2025-12-30 01:00:00,2937.99,2938.22,2931.68,2932.32,1427.0317
2025-12-30 01:30:00,2932.33,2939.34,2925.02,2936.65,2929.2082
2025-12-30 02:00:00,2936.65,2939.72,2930.0,2933.54,1983.9783
2025-12-30 02:30:00,2933.55,2933.55,2923.48,2928.08,4155.825
2025-12-30 03:00:00,2928.08,2944.89,2919.44,2940.49,6379.2643
2025-12-30 03:30:00,2940.49,2956.0,2937.2,2951.91,8553.381
2025-12-30 04:00:00,2951.92,2959.0,2945.75,2956.45,7558.3356
2025-12-30 04:30:00,2956.45,2957.59,2946.05,2946.19,4200.9622
2025-12-30 05:00:00,2946.19,2948.44,2940.12,2944.09,3115.7867
2025-12-30 05:30:00,2944.08,2944.09,2937.39,2941.74,2370.1497
2025-12-30 06:00:00,2941.74,2951.61,2940.5,2945.97,2420.1714
2025-12-30 06:30:00,2945.96,2951.15,2944.3,2945.84,2036.6748
2025-12-30 07:00:00,2945.84,2955.78,2945.47,2947.21,2751.686
2025-12-30 07:30:00,2947.21,2952.5,2946.32,2950.79,2060.547
2025-12-30 08:00:00,2950.79,3003.66,2950.2,2976.39,25135.4516
2025-12-30 08:30:00,2976.39,2986.68,2973.05,2977.6,6440.3977
2025-12-30 09:00:00,2977.61,2982.24,2971.15,2973.92,5442.9263
2025-12-30 09:30:00,2973.93,2988.53,2973.92,2985.45,4617.1141
2025-12-30 10:00:00,2985.45,2988.57,2978.34,2980.1,5258.3838
2025-12-30 10:30:00,2980.11,2984.89,2973.35,2977.19,4515.1451
2025-12-30 11:00:00,2977.2,2979.3,2973.98,2976.82,2945.8069
2025-12-30 11:30:00,2976.81,2984.36,2973.58,2978.88,4698.1309
2025-12-30 12:00:00,2978.88,2986.0,2978.1,2982.84,3583.5342
2025-12-30 12:30:00,2982.84,2985.06,2976.57,2980.88,3665.1119
2025-12-30 13:00:00,2980.89,2991.84,2978.85,2988.84,8581.0131
2025-12-30 13:30:00,2988.84,2991.09,2983.76,2986.69,4131.7882
2025-12-30 14:00:00,2986.69,2988.77,2964.15,2970.95,19739.697
2025-12-30 14:30:00,2970.94,3009.8,2958.88,2996.22,27033.8816
2025-12-30 15:00:00,2996.21,3002.48,2970.01,2979.32,16519.0159
2025-12-30 15:30:00,2979.32,2997.67,2976.65,2989.77,10488.7313
2025-12-30 16:00:00,2989.78,2995.28,2979.43,2991.56,8500.9925
2025-12-30 16:30:00,2991.56,2993.0,2974.5,2982.76,6002.6138
2025-12-30 17:00:00,2982.76,2987.0,2975.43,2981.44,4985.3366
2025-12-30 17:30:00,2981.44,2985.6,2965.92,2976.82,6910.7528
2025-12-30 18:00:00,2976.82,2979.0,2970.16,2975.33,4553.344
2025-12-30 18:30:00,2975.33,2978.35,2960.28,2971.63,6008.1897
