timestamp,open,high,low,close,volume
2025-12-08 22:00:00,904.3,904.6,897.95,899.52,2691.61
2025-12-08 23:00:00,899.52,900.61,896.31,897.12,2686.228
2025-12-09 00:00:00,897.13,899.74,895.82,896.12,2447.244
2025-12-09 01:00:00,896.12,896.86,890.77,892.19,4729.304
2025-12-09 02:00:00,892.2,895.06,891.23,891.7,3956.032
2025-12-09 03:00:00,891.71,894.93,888.16,894.04,5323.148
2025-12-09 04:00:00,894.05,896.26,890.21,891.01,4722.119
2025-12-09 05:00:00,891.01,892.38,888.77,889.09,4140.122
2025-12-09 06:00:00,889.09,890.49,884.54,887.61,11645.861
2025-12-09 07:00:00,887.61,890.13,887.2,889.16,2915.151
2025-12-09 08:00:00,889.18,889.19,886.16,887.75,7620.287
2025-12-09 09:00:00,887.75,887.89,884.81,885.78,4778.06
2025-12-09 10:00:00,885.78,888.39,883.58,886.88,4968.792
2025-12-09 11:00:00,886.88,887.75,884.87,887.16,3113.568
2025-12-09 12:00:00,887.17,889.21,885.73,888.3,4736.158
2025-12-09 13:00:00,888.3,889.18,881.78,883.99,7454.745
2025-12-09 14:00:00,884.0,886.03,882.15,885.4,5082.977
2025-12-09 15:00:00,885.4,908.9,885.01,907.67,26421.578
2025-12-09 16:00:00,907.67,926.96,907.67,923.02,41510.488
2025-12-09 17:00:00,923.02,928.0,915.65,918.29,20901.758
2025-12-09 18:00:00,918.3,920.53,914.61,916.73,8668.856
2025-12-09 19:00:00,916.73,917.19,913.15,914.21,5586.048
2025-12-09 20:00:00,914.21,914.4,904.13,908.5,8122.992
2025-12-09 21:00:00,908.5,909.59,893.97,899.45,10223.641
2025-12-09 22:00:00,899.45,904.47,899.42,902.91,5416.297
2025-12-09 23:00:00,902.9,903.04,897.16,897.3,5160.347
2025-12-10 00:00:00,897.3,898.96,891.2,891.33,11716.636
2025-12-10 01:00:00,891.33,892.66,887.26,890.64,12086.904
2025-12-10 02:00:00,890.63,893.21,888.34,890.85,4486.359
2025-12-10 03:00:00,890.84,891.8,889.5,890.51,5729.148
2025-12-10 04:00:00,890.51,893.0,889.1,890.28,4643.093
2025-12-10 05:00:00,890.27,893.43,889.22,892.98,5905.366
2025-12-10 06:00:00,893.0,897.05,892.1,894.31,6479.964
2025-12-10 07:00:00,894.31,894.31,891.14,894.19,3159.81
2025-12-10 08:00:00,894.2,895.1,892.17,892.17,2764.495
2025-12-10 09:00:00,892.18,894.1,889.02,892.86,7333.134
2025-12-10 10:00:00,892.86,896.16,886.98,887.8,11702.958
2025-12-10 11:00:00,887.8,889.31,884.53,886.67,6094.007
2025-12-10 12:00:00,886.67,888.16,884.27,887.86,6583.345
2025-12-10 13:00:00,887.85,892.12,887.69,891.6,7508.44
2025-12-10 14:00:00,891.59,892.09,887.55,890.05,6589.275
2025-12-10 15:00:00,890.05,892.6,887.34,891.4,6128.308
2025-12-10 16:00:00,891.39,897.8,889.73,896.48,10813.008
2025-12-10 17:00:00,896.47,897.74,893.65,896.3,5419.137
2025-12-10 18:00:00,896.29,902.92,894.19,898.63,8988.388
2025-12-10 19:00:00,898.64,905.17,892.52,901.95,17011.665
2025-12-10 20:00:00,901.96,915.0,897.25,898.84,17439.139
2025-12-10 21:00:00,898.88,902.32,894.13,896.94,8050.254
2025-12-10 22:00:00,896.94,900.47,890.72,898.3,6218.788
2025-12-10 23:00:00,898.3,901.2,892.72,893.43,3481.4
2025-12-11 00:00:00,893.43,894.7,881.13,883.61,8894.253
2025-12-11 01:00:00,883.6,884.12,873.57,876.6,14011.673
2025-12-11 02:00:00,876.6,876.8,863.47,866.99,20572.537
2025-12-11 03:00:00,866.99,869.69,861.46,868.19,10044.435
2025-12-11 04:00:00,868.19,871.99,864.84,870.99,7787.833
2025-12-11 05:00:00,871.0,873.86,867.0,872.27,7092.097
2025-12-11 06:00:00,872.26,873.08,868.4,869.98,6853.443
2025-12-11 07:00:00,869.98,870.99,866.29,866.88,5206.789
2025-12-11 08:00:00,866.87,867.18,862.25,865.12,11030.077
2025-12-11 09:00:00,865.12,868.36,864.7,866.88,4725.39
2025-12-11 10:00:00,866.89,867.79,864.93,865.91,2980.662
2025-12-11 11:00:00,865.91,869.0,865.42,866.61,3407.878
2025-12-11 12:00:00,866.6,868.79,864.6,866.32,5400.176
2025-12-11 13:00:00,866.32,868.66,866.11,867.84,4833.061
2025-12-11 14:00:00,867.84,869.0,859.54,861.62,12277.68
2025-12-11 15:00:00,861.62,870.9,860.7,865.91,10045.304
2025-12-11 16:00:00,865.9,869.54,861.09,866.48,5482.284
2025-12-11 17:00:00,866.48,871.55,865.67,869.2,4720.15
2025-12-11 18:00:00,869.21,881.21,868.5,875.4,7286.457
2025-12-11 19:00:00,875.4,881.1,873.7,876.05,5278.248
2025-12-11 20:00:00,876.05,880.95,875.83,880.49,5039.497
2025-12-11 21:00:00,880.49,891.5,879.7,888.42,9692.086
2025-12-11 22:00:00,888.43,890.53,883.36,884.21,5143.064
2025-12-11 23:00:00,884.21,889.1,883.1,885.91,4671.79
2025-12-12 00:00:00,885.92,888.0,880.0,880.24,5403.267
2025-12-12 01:00:00,880.25,889.08,880.25,886.51,5322.699
2025-12-12 02:00:00,886.51,892.91,885.88,892.65,4144.495
2025-12-12 03:00:00,892.66,896.07,889.71,892.42,5431.084
2025-12-12 04:00:00,892.41,892.67,888.56,888.96,3562.335
2025-12-12 05:00:00,888.96,891.42,886.27,891.08,4290.433
2025-12-12 06:00:00,891.08,894.15,891.03,891.24,4197.829
2025-12-12 07:00:00,891.23,891.53,888.6,889.25,4307.013
2025-12-12 08:00:00,889.26,889.48,885.24,886.79,5237.2
2025-12-12 09:00:00,886.8,887.8,885.16,887.51,2803.026
2025-12-12 10:00:00,887.51,888.2,885.0,885.07,3894.584
2025-12-12 11:00:00,885.07,886.23,883.5,886.09,4857.645
2025-12-12 12:00:00,886.08,887.99,885.16,887.92,2450.179
2025-12-12 13:00:00,887.91,888.86,886.31,887.79,2876.619
2025-12-12 14:00:00,887.8,892.31,887.3,891.35,6926.202
2025-12-12 15:00:00,891.35,891.35,872.37,874.18,17123.497
2025-12-12 16:00:00,874.18,879.49,870.58,875.94,10914.056
2025-12-12 17:00:00,875.94,880.3,873.85,875.3,4390.256
