timestamp,open,high,low,close,volume
2026-01-09 03:15:00,3114.68,3117.95,3103.01,3107.76,2724.8958
2026-01-09 03:30:00,3107.77,3117.22,3104.82,3114.95,1203.7434
2026-01-09 03:45:00,3114.95,3121.24,3114.75,3119.6,1782.0659
2026-01-09 04:00:00,3119.6,3122.43,3115.46,3116.86,934.4701
2026-01-09 04:15:00,3116.86,3124.0,3116.3,3122.39,1044.2777
2026-01-09 04:30:00,3122.39,3124.11,3112.14,3114.8,1697.0539
2026-01-09 04:45:00,3114.81,3118.14,3114.81,3116.53,363.8201
2026-01-09 05:00:00,3116.54,3121.0,3116.53,3119.39,730.9624
2026-01-09 05:15:00,3119.39,3120.0,3114.41,3117.84,1161.24
2026-01-09 05:30:00,3117.83,3119.33,3113.75,3115.36,530.1233
2026-01-09 05:45:00,3115.36,3119.9,3114.53,3118.5,784.8645
2026-01-09 06:00:00,3118.51,3120.0,3118.19,3118.64,992.3157
2026-01-09 06:15:00,3118.65,3122.76,3118.02,3118.24,1352.0481
2026-01-09 06:30:00,3118.24,3124.37,3117.53,3124.0,1221.4254
2026-01-09 06:45:00,3123.99,3125.71,3121.18,3123.2,942.7117
2026-01-09 07:00:00,3123.21,3123.79,3117.66,3118.68,673.722
2026-01-09 07:15:00,3118.69,3120.39,3116.5,3118.86,739.8651
2026-01-09 07:30:00,3118.86,3119.0,3113.66,3115.66,1544.8778
2026-01-09 07:45:00,3115.67,3117.47,3110.39,3111.2,2580.35
2026-01-09 08:00:00,3111.21,3114.42,3102.32,3108.4,3455.2599
2026-01-09 08:15:00,3108.41,3115.37,3107.96,3109.65,1251.3294
2026-01-09 08:30:00,3109.65,3111.12,3084.21,3087.23,6765.494
2026-01-09 08:45:00,3087.24,3090.41,3067.44,3082.49,11135.8371
2026-01-09 09:00:00,3082.49,3099.15,3081.93,3092.89,4571.4145
2026-01-09 09:15:00,3092.88,3100.87,3087.65,3099.38,2152.5739
2026-01-09 09:30:00,3099.37,3099.8,3094.1,3096.18,926.5973
2026-01-09 09:45:00,3096.19,3097.07,3091.56,3092.39,1119.9781
2026-01-09 10:00:00,3092.39,3097.15,3088.36,3094.19,1359.5663
2026-01-09 10:15:00,3094.19,3098.57,3094.19,3094.2,867.7131
2026-01-09 10:30:00,3094.2,3098.94,3093.28,3097.01,638.6545
2026-01-09 10:45:00,3097.01,3099.43,3096.34,3096.65,855.3342
2026-01-09 11:00:00,3096.64,3099.47,3094.63,3098.85,691.0679
2026-01-09 11:15:00,3098.86,3104.59,3098.2,3100.22,2193.7747
2026-01-09 11:30:00,3100.23,3103.27,3095.44,3097.7,659.6297
2026-01-09 11:45:00,3097.7,3098.24,3088.49,3090.36,1783.1445
2026-01-09 12:00:00,3090.36,3096.16,3089.39,3089.55,1031.0616
2026-01-09 12:15:00,3089.56,3089.56,3082.05,3086.09,2409.6622
2026-01-09 12:30:00,3086.1,3089.49,3083.01,3086.01,1656.5843
2026-01-09 12:45:00,3086.0,3088.75,3083.58,3084.55,972.2591
2026-01-09 13:00:00,3084.56,3094.31,3083.44,3093.03,1405.7038
2026-01-09 13:15:00,3093.02,3103.33,3092.65,3098.65,1579.0715
2026-01-09 13:30:00,3098.64,3111.17,3085.39,3095.38,9015.459
2026-01-09 13:45:00,3095.39,3100.89,3089.56,3098.56,1591.1882
2026-01-09 14:00:00,3098.56,3099.0,3077.77,3082.04,2589.2846
2026-01-09 14:15:00,3082.04,3096.01,3080.69,3095.4,3092.5746
2026-01-09 14:30:00,3095.4,3097.44,3070.54,3072.73,7613.2099
2026-01-09 14:45:00,3072.73,3081.0,3062.0,3078.93,7267.0871
2026-01-09 15:00:00,3078.94,3083.31,3058.69,3077.88,7524.5043
2026-01-09 15:15:00,3077.88,3137.49,3075.54,3130.0,12818.1929
2026-01-09 15:30:00,3130.0,3143.0,3111.37,3112.79,16119.3139
2026-01-09 15:45:00,3112.78,3127.15,3095.73,3112.08,9989.0444
2026-01-09 16:00:00,3112.08,3142.95,3111.0,3142.86,8650.0478
2026-01-09 16:15:00,3142.87,3145.45,3124.45,3126.79,6411.0388
2026-01-09 16:30:00,3126.79,3131.18,3120.0,3126.56,2559.0059
2026-01-09 16:45:00,3126.55,3136.38,3124.37,3133.13,2703.2666
2026-01-09 17:00:00,3133.13,3135.0,3116.75,3122.91,3302.2291
2026-01-09 17:15:00,3122.91,3123.2,3108.52,3111.29,2171.2902
2026-01-09 17:30:00,3111.3,3115.12,3104.66,3106.92,2112.857
2026-01-09 17:45:00,3106.93,3119.84,3104.88,3114.41,2399.9745
2026-01-09 18:00:00,3114.4,3118.56,3105.29,3108.29,1571.3582
2026-01-09 18:15:00,3108.28,3108.28,3082.12,3086.06,6042.6828
2026-01-09 18:30:00,3086.05,3095.32,3073.65,3093.44,4977.2047
2026-01-09 18:45:00,3093.45,3098.99,3086.79,3094.97,1903.772
2026-01-09 19:00:00,3094.96,3094.96,3083.47,3084.89,1880.1106
2026-01-09 19:15:00,3084.9,3086.31,3071.82,3075.16,3613.6934
2026-01-09 19:30:00,3075.16,3079.0,3068.94,3074.57,3476.8578
2026-01-09 19:45:00,3074.57,3088.33,3073.63,3080.6,2388.1877
2026-01-09 20:00:00,3080.6,3089.81,3077.49,3087.02,2424.8846
2026-01-09 20:15:00,3087.01,3089.54,3082.01,3083.54,1258.6757
2026-01-09 20:30:00,3083.55,3091.37,3077.89,3077.9,1589.3849
2026-01-09 20:45:00,3077.89,3081.94,3071.26,3073.65,3263.1086
